row_id,order_id,product_id,quantity,sale_price
101941,52458,274,1,800.0
101942,50358,284,4,1430.0
101943,51671,260,1,550.0
101944,52146,253,1,1230.0
101945,51007,299,1,140.0
101946,50241,274,1,800.0
101947,51827,292,2,110.0
101948,51265,215,1,270.0
101949,50156,201,1,810.0
101950,50352,222,1,220.0
101951,50044,291,2,710.0
101952,50138,293,1,1130.0
101953,51968,215,4,270.0
101954,52484,274,1,800.0
101955,50754,284,1,1430.0
101956,50143,222,1,220.0
101957,51847,250,1,700.0
101958,52310,248,2,150.0
101959,50062,273,2,870.0
101960,51591,251,1,520.0
101961,51447,296,1,970.0
101962,51420,217,1,170.0
101963,52020,283,3,1320.0
101964,52079,291,1,710.0
101965,51193,251,1,520.0
101966,52314,237,1,1360.0
101967,52356,298,1,920.0
101968,50334,249,2,1040.0
101969,52489,259,3,1000.0
101970,52439,210,1,1490.0
101971,51796,230,1,810.0
101972,50254,285,1,170.0
101973,51424,221,5,140.0
101974,51028,234,1,890.0
101975,51912,273,1,870.0
101976,52167,298,1,920.0
101977,50996,250,1,700.0
101978,50470,276,1,830.0
101979,51494,247,1,950.0
101980,51888,285,2,170.0
101981,51524,284,1,1430.0
101982,51094,206,1,140.0
101983,50694,250,1,700.0
101984,51394,263,1,330.0
101985,52045,212,1,420.0
101986,50181,241,1,1310.0
101987,51221,231,1,1200.0
101988,50047,202,1,1310.0
101989,50634,216,1,1420.0
101990,51164,201,1,810.0
101991,51689,204,2,1080.0
101992,51564,247,1,950.0
101993,51451,265,1,460.0
101994,50589,252,1,650.0
101995,51878,247,1,950.0
101996,52358,299,2,140.0
101997,52322,277,1,380.0
101998,51563,250,2,700.0
101999,50840,245,1,840.0
102000,51414,242,3,120.0
102001,50733,295,5,1100.0
102002,52409,284,1,1430.0
102003,51018,256,3,1110.0
102004,51455,271,1,1000.0
102005,50758,257,4,730.0
102006,52003,233,2,260.0
102007,50621,228,5,1390.0
102008,51889,244,1,560.0
102009,50182,256,2,1110.0
102010,52296,244,1,560.0
102011,51321,284,1,1430.0
102012,51800,296,1,970.0
102013,52078,273,3,870.0
102014,51326,234,1,890.0
102015,51500,214,1,550.0
102016,50948,268,1,1390.0
102017,51376,229,1,780.0
102018,50985,279,3,1110.0
102019,52365,217,3,170.0
102020,51421,283,1,1320.0
102021,52216,209,1,200.0
102022,50126,227,1,1110.0
102023,50120,249,1,1040.0
102024,51452,279,1,1110.0
102025,51009,237,1,1360.0
102026,51214,228,1,1390.0
102027,51452,250,1,700.0
102028,50697,255,1,400.0
102029,52271,204,1,1080.0
102030,51516,285,1,170.0
102031,51035,298,1,920.0
102032,51536,219,5,1200.0
102033,50814,237,1,1360.0
102034,50310,204,1,1080.0
102035,51012,237,1,1360.0
102036,51058,251,3,520.0
102037,51019,232,2,740.0
102038,50825,245,2,840.0
102039,52045,212,1,420.0
102040,51117,241,1,1310.0
102041,50628,256,2,1110.0
102042,51157,280,1,420.0
102043,50989,214,3,550.0
102044,52467,254,1,560.0
102045,51492,263,1,330.0
102046,51829,265,3,460.0
102047,52078,258,1,990.0
102048,51993,296,1,970.0
102049,52346,221,1,140.0
102050,51085,204,3,1080.0
102051,52352,273,1,870.0
102052,50340,246,1,1000.0
102053,52496,286,1,1270.0
102054,51860,212,3,420.0
102055,51326,230,3,810.0
102056,50077,294,1,840.0
102057,51657,296,1,970.0
102058,51573,260,1,550.0
102059,50092,271,1,1000.0
102060,51875,281,2,1020.0
102061,50466,265,1,460.0
102062,51353,214,1,550.0
102063,51309,244,1,560.0
102064,50947,226,1,410.0
102065,50554,291,1,710.0
102066,52041,216,1,1420.0
102067,52157,207,2,890.0
102068,50092,232,1,740.0
102069,51003,289,1,1380.0
102070,50368,295,1,1100.0
102071,50820,216,5,1420.0
102072,50423,278,1,890.0
102073,50572,289,5,1380.0
102074,51264,262,2,1040.0
102075,50435,230,2,810.0
102076,52260,271,1,1000.0
102077,51424,212,1,420.0
102078,51634,267,1,1160.0
102079,51754,291,1,710.0
102080,50468,246,5,1000.0
102081,51194,283,1,1320.0
102082,51843,243,1,1030.0
102083,50792,255,1,400.0
102084,52258,245,2,840.0
102085,52304,260,1,550.0
102086,51707,271,1,1000.0
102087,50073,280,1,420.0
102088,50147,232,2,740.0
102089,50317,208,1,1150.0
102090,50606,277,1,380.0
102091,50575,262,1,1040.0
102092,51178,275,4,450.0
102093,50312,220,1,660.0
102094,50765,218,2,940.0
102095,52182,206,1,140.0
102096,50436,284,1,1430.0
102097,50358,296,1,970.0
102098,52300,229,1,780.0
102099,50135,204,1,1080.0
102100,50523,271,1,1000.0
102101,50804,243,1,1030.0
102102,52367,284,1,1430.0
102103,50080,234,1,890.0
102104,51477,271,2,1000.0
102105,52462,233,2,260.0
102106,52041,215,1,270.0
102107,50368,296,1,970.0
102108,51007,286,3,1270.0
102109,50993,240,2,610.0
102110,50596,293,5,1130.0
102111,51897,289,1,1380.0
102112,51045,205,1,350.0
102113,52294,278,1,890.0
102114,52331,250,1,700.0
102115,52280,299,1,140.0
102116,52364,266,1,380.0
102117,51824,289,1,1380.0
102118,52012,254,1,560.0
102119,52000,280,1,420.0
102120,50411,246,1,1000.0
102121,52293,280,3,420.0
102122,50387,211,2,1390.0
102123,51749,249,1,1040.0
102124,52406,299,5,140.0
102125,51022,223,1,920.0
102126,52070,255,1,400.0
102127,50019,205,5,350.0
102128,50276,264,1,980.0
102129,50659,235,1,1380.0
102130,50552,293,1,1130.0
102131,50679,269,1,1490.0
102132,50603,254,1,560.0
102133,50365,203,1,750.0
102134,51974,206,1,140.0
102135,50795,287,2,180.0
102136,51359,256,1,1110.0
102137,51775,202,1,1310.0
102138,50590,282,1,1210.0
102139,50199,294,2,840.0
102140,52065,238,2,1370.0
102141,50218,256,3,1110.0
102142,50741,205,1,350.0
102143,50650,246,1,1000.0
102144,52195,211,1,1390.0
102145,50670,265,1,460.0
102146,51438,210,1,1490.0
102147,50665,241,4,1310.0
102148,50856,244,1,560.0
102149,52378,290,4,550.0
102150,50895,233,1,260.0
102151,51894,291,3,710.0
102152,51187,256,1,1110.0
102153,51843,212,3,420.0
102154,52149,202,1,1310.0
102155,50327,201,4,810.0
102156,52375,265,1,460.0
102157,52058,233,1,260.0
102158,52401,286,1,1270.0
102159,50183,276,1,830.0
102160,50455,236,1,120.0
102161,51670,221,4,140.0
102162,50006,284,1,1430.0
102163,51357,236,2,120.0
102164,50211,226,1,410.0
102165,50051,247,1,950.0
102166,51469,295,1,1100.0
102167,51010,201,3,810.0
102168,50377,238,1,1370.0
102169,51075,214,1,550.0
102170,50154,290,1,550.0
102171,50582,246,1,1000.0
102172,50788,242,1,120.0
102173,50791,207,1,890.0
102174,52182,255,1,400.0
102175,52268,256,1,1110.0
102176,50163,276,2,830.0
102177,50971,263,1,330.0
102178,50648,224,3,990.0
102179,51526,283,1,1320.0
102180,50946,273,1,870.0
102181,50689,299,1,140.0
102182,52163,204,1,1080.0
102183,51523,242,1,120.0
102184,51496,296,1,970.0
102185,52048,270,1,1420.0
102186,51173,228,1,1390.0
102187,50123,292,1,110.0
102188,50804,240,1,610.0
102189,51093,251,2,520.0
102190,50063,229,2,780.0
102191,50733,242,1,120.0
102192,51658,269,2,1490.0
102193,50948,205,3,350.0
102194,52265,241,1,1310.0
102195,50479,261,1,1190.0
102196,51138,255,3,400.0
102197,51997,228,1,1390.0
102198,51404,241,1,1310.0
102199,50977,209,1,200.0
102200,50237,229,2,780.0
102201,51955,278,3,890.0
102202,50598,238,1,1370.0
102203,51703,262,4,1040.0
102204,52177,254,1,560.0
102205,50165,252,1,650.0
102206,52325,234,1,890.0
102207,52305,237,4,1360.0
102208,50570,249,1,1040.0
102209,50141,242,1,120.0
102210,50686,214,1,550.0
102211,50687,282,1,1210.0
102212,52039,233,1,260.0
102213,51075,298,1,920.0
102214,51527,292,3,110.0
102215,51283,287,1,180.0
102216,52226,217,1,170.0
102217,50922,275,1,450.0
102218,51342,232,1,740.0
102219,51690,279,1,1110.0
102220,50364,268,3,1390.0
102221,51079,239,1,790.0
102222,51068,294,3,840.0
102223,52031,210,2,1490.0
102224,52370,287,1,180.0
102225,52062,224,1,990.0
102226,51381,258,1,990.0
102227,51507,269,1,1490.0
102228,50618,264,1,980.0
102229,50359,219,1,1200.0
102230,51342,208,1,1150.0
102231,51983,271,3,1000.0
102232,51615,240,1,610.0
102233,50194,213,1,330.0
102234,50363,227,1,1110.0
102235,51120,282,1,1210.0
102236,51064,288,1,300.0
102237,52445,202,4,1310.0
102238,50107,216,2,1420.0
102239,50527,214,1,550.0
102240,51953,217,1,170.0
102241,50784,260,1,550.0
102242,51783,270,1,1420.0
102243,51750,299,2,140.0
102244,51067,217,4,170.0
102245,51866,245,1,840.0
102246,52398,238,1,1370.0
102247,51465,264,1,980.0
102248,51006,206,1,140.0
102249,51635,260,1,550.0
102250,50094,249,1,1040.0
102251,52044,221,1,140.0
102252,50089,299,1,140.0
102253,51954,223,1,920.0
102254,52042,276,1,830.0
102255,52262,257,1,730.0
102256,51446,264,1,980.0
102257,50526,229,1,780.0
102258,52240,227,4,1110.0
102259,51831,206,1,140.0
102260,50555,221,4,140.0
102261,52435,271,1,1000.0
102262,50681,241,1,1310.0
102263,51498,280,1,420.0
102264,51632,205,1,350.0
102265,50203,215,1,270.0
102266,50447,221,2,140.0
102267,51116,258,1,990.0
102268,50778,204,1,1080.0
102269,52226,269,1,1490.0
102270,51687,207,1,890.0
102271,50829,235,3,1380.0
102272,50559,236,3,120.0
102273,52023,215,1,270.0
102274,50103,292,1,110.0
102275,51297,202,1,1310.0
102276,51558,257,4,730.0
102277,50116,205,1,350.0
102278,50859,271,2,1000.0
102279,50104,286,1,1270.0
102280,52307,295,5,1100.0
102281,51332,232,1,740.0
102282,50929,272,1,650.0
102283,50807,241,1,1310.0
102284,50560,242,4,120.0
102285,52075,275,4,450.0
102286,50527,265,2,460.0
102287,50953,240,2,610.0
102288,50298,283,1,1320.0
102289,50777,238,2,1370.0
102290,50361,242,3,120.0
102291,50504,237,1,1360.0
102292,51977,256,1,1110.0
102293,52078,271,1,1000.0
102294,51463,255,1,400.0
102295,52174,289,3,1380.0
102296,50596,254,1,560.0
102297,51590,222,1,220.0
102298,51390,227,1,1110.0
102299,51876,247,1,950.0
102300,50263,238,1,1370.0
102301,51864,239,3,790.0
102302,50002,215,1,270.0
102303,51934,266,3,380.0
102304,50394,261,1,1190.0
102305,50306,260,3,550.0
102306,51170,208,1,1150.0
102307,50530,244,1,560.0
102308,50528,243,1,1030.0
102309,50965,206,4,140.0
102310,50671,284,1,1430.0
102311,52400,227,1,1110.0
102312,52257,245,3,840.0
102313,50958,223,1,920.0
102314,52253,281,1,1020.0
102315,51714,213,1,330.0
102316,50721,268,1,1390.0
102317,50636,284,1,1430.0
102318,51039,264,1,980.0
102319,52346,225,2,780.0
102320,50557,286,1,1270.0
102321,51118,252,1,650.0
102322,52155,248,1,150.0
102323,50128,261,1,1190.0
102324,51994,217,1,170.0
102325,50038,240,2,610.0
102326,51633,275,4,450.0
102327,50198,289,3,1380.0
102328,52405,269,1,1490.0
102329,52055,285,3,170.0
102330,50519,226,3,410.0
102331,52242,280,1,420.0
102332,52364,256,1,1110.0
102333,51025,240,1,610.0
102334,51086,285,1,170.0
102335,52391,296,4,970.0
102336,51042,268,1,1390.0
102337,50620,208,1,1150.0
102338,51395,273,1,870.0
102339,51595,245,1,840.0
102340,51723,217,1,170.0
102341,50235,241,4,1310.0
102342,50447,277,1,380.0
102343,50610,209,3,200.0
102344,50008,270,1,1420.0
102345,50462,291,1,710.0
102346,51000,224,1,990.0
102347,51335,273,3,870.0
102348,50134,211,1,1390.0
102349,52433,235,1,1380.0
102350,50056,229,1,780.0
102351,50993,208,4,1150.0
102352,51384,217,1,170.0
102353,51995,271,1,1000.0
102354,51112,212,1,420.0
102355,52186,279,1,1110.0
102356,51524,293,2,1130.0
102357,50144,250,4,700.0
102358,52104,224,1,990.0
102359,50620,237,3,1360.0
102360,51887,278,2,890.0
102361,51030,211,1,1390.0
102362,52495,299,3,140.0
102363,52021,281,1,1020.0
102364,51409,259,1,1000.0
102365,50639,255,1,400.0
102366,51657,227,1,1110.0
102367,50837,267,1,1160.0
102368,51586,260,2,550.0
102369,50780,202,2,1310.0
102370,50837,268,2,1390.0
102371,50265,218,1,940.0
102372,51217,220,4,660.0
102373,51398,285,1,170.0
102374,52058,263,1,330.0
102375,50302,278,1,890.0
102376,51978,272,1,650.0
102377,50805,202,1,1310.0
102378,51076,290,1,550.0
102379,51776,283,3,1320.0
102380,50099,242,5,120.0
102381,51414,228,2,1390.0
102382,51978,229,1,780.0
102383,50357,269,2,1490.0
102384,51664,228,2,1390.0
102385,50011,260,1,550.0
102386,50081,290,2,550.0
102387,52054,205,1,350.0
102388,52421,215,1,270.0
102389,50222,273,1,870.0
102390,51941,232,1,740.0
102391,51947,252,2,650.0
102392,50515,290,1,550.0
102393,50221,237,1,1360.0
102394,52397,215,3,270.0
102395,50228,241,4,1310.0
102396,52338,204,1,1080.0
102397,50293,253,1,1230.0
102398,50956,284,1,1430.0
102399,51498,227,1,1110.0
102400,51281,221,1,140.0
102401,51979,260,1,550.0
102402,51530,286,2,1270.0
102403,50388,264,2,980.0
102404,52414,271,1,1000.0
102405,52338,247,1,950.0
102406,50189,254,1,560.0
102407,50918,231,1,1200.0
102408,51202,217,1,170.0
102409,50924,250,1,700.0
102410,52423,207,1,890.0
102411,51622,283,1,1320.0
102412,50760,228,1,1390.0
102413,51478,210,1,1490.0
102414,52265,227,1,1110.0
102415,51066,213,1,330.0
102416,50194,266,1,380.0
102417,51351,286,1,1270.0
102418,51397,284,1,1430.0
102419,51489,260,1,550.0
102420,50163,243,1,1030.0
102421,50276,269,2,1490.0
102422,50364,263,1,330.0
102423,51666,270,1,1420.0
102424,52003,299,4,140.0
102425,50460,265,4,460.0
102426,52133,299,1,140.0
102427,51732,267,2,1160.0
102428,51340,254,1,560.0
102429,52291,236,4,120.0
102430,51366,271,1,1000.0
102431,50657,293,2,1130.0
102432,51107,215,2,270.0
102433,51384,275,1,450.0
102434,52136,218,2,940.0
102435,50742,204,1,1080.0
102436,51996,288,1,300.0
102437,51522,211,1,1390.0
102438,52464,206,4,140.0
102439,51624,251,1,520.0
102440,50682,258,1,990.0
102441,51113,260,1,550.0
102442,51725,218,1,940.0
102443,50899,279,1,1110.0
102444,50601,267,2,1160.0
102445,51868,217,4,170.0
102446,51200,297,1,1370.0
102447,50483,234,1,890.0
102448,52011,230,1,810.0
102449,51143,219,1,1200.0
102450,50169,209,1,200.0
102451,52022,240,1,610.0
102452,52195,244,1,560.0
102453,50439,295,1,1100.0
102454,50160,259,2,1000.0
102455,50814,291,4,710.0
102456,52450,225,1,780.0
102457,50586,271,1,1000.0
102458,50864,253,1,1230.0
102459,51042,248,3,150.0
102460,50140,271,1,1000.0
102461,51139,284,2,1430.0
102462,50328,253,1,1230.0
102463,50225,249,1,1040.0
102464,50558,243,1,1030.0
102465,52487,219,1,1200.0
102466,51574,266,1,380.0
102467,51742,234,1,890.0
102468,50386,281,2,1020.0
102469,50521,288,1,300.0
102470,51277,273,1,870.0
102471,51122,254,1,560.0
102472,51834,201,1,810.0
102473,50447,292,1,110.0
102474,51243,255,1,400.0
102475,50107,215,1,270.0
102476,51500,285,1,170.0
102477,51478,215,1,270.0
102478,50904,223,1,920.0
102479,51632,266,4,380.0
102480,51150,246,1,1000.0
102481,51171,209,2,200.0
102482,52328,266,1,380.0
102483,50024,266,1,380.0
102484,50952,218,1,940.0
102485,51745,217,1,170.0
102486,52040,272,1,650.0
102487,50120,298,1,920.0
102488,51676,234,1,890.0
102489,51321,269,1,1490.0
102490,50855,264,2,980.0
102491,51016,244,2,560.0
102492,50448,229,1,780.0
102493,51936,262,1,1040.0
102494,51744,292,1,110.0
102495,50996,216,1,1420.0
102496,51943,278,2,890.0
102497,51447,252,1,650.0
102498,51085,202,1,1310.0
102499,51725,261,1,1190.0
102500,52132,204,2,1080.0
102501,52273,252,1,650.0
102502,50186,241,1,1310.0
102503,52423,252,1,650.0
102504,50072,231,1,1200.0
102505,50074,226,1,410.0
102506,51921,227,3,1110.0
102507,51365,251,1,520.0
102508,52201,298,2,920.0
102509,52144,295,1,1100.0
102510,52493,248,1,150.0
102511,51482,211,3,1390.0
102512,52425,208,1,1150.0
102513,50765,212,2,420.0
102514,51097,299,2,140.0
102515,50212,245,1,840.0
102516,50724,234,2,890.0
102517,52379,277,3,380.0
102518,51766,291,1,710.0
102519,50751,272,1,650.0
102520,51518,247,1,950.0
102521,51469,221,1,140.0
102522,50394,241,1,1310.0
102523,50512,275,1,450.0
102524,50686,222,1,220.0
102525,51739,221,1,140.0
102526,51721,228,1,1390.0
102527,51827,267,1,1160.0
102528,51283,271,1,1000.0
102529,51858,214,2,550.0
102530,52397,279,1,1110.0
102531,52447,273,1,870.0
102532,52262,252,1,650.0
102533,51313,243,1,1030.0
102534,51865,271,1,1000.0
102535,52306,276,2,830.0
102536,51412,219,1,1200.0
102537,51808,227,4,1110.0
102538,51569,218,1,940.0
102539,51064,213,1,330.0
102540,50998,201,2,810.0
102541,52258,285,2,170.0
102542,52320,234,1,890.0
102543,50599,213,4,330.0
102544,51084,251,1,520.0
102545,52303,287,2,180.0
102546,50722,201,1,810.0
102547,51155,287,2,180.0
102548,51709,228,1,1390.0
102549,50017,232,1,740.0
102550,50992,272,1,650.0
102551,50878,255,1,400.0
102552,52233,226,1,410.0
102553,51447,214,1,550.0
102554,51466,288,1,300.0
102555,51679,293,3,1130.0
102556,51544,268,1,1390.0
102557,50080,263,2,330.0
102558,52350,282,1,1210.0
102559,51272,214,1,550.0
102560,51565,227,1,1110.0
102561,51296,241,1,1310.0
102562,52181,203,1,750.0
102563,51029,294,1,840.0
102564,51566,259,1,1000.0
102565,51714,223,1,920.0
102566,51010,218,1,940.0
102567,50773,274,2,800.0
102568,52189,276,2,830.0
102569,50483,241,2,1310.0
102570,52393,208,5,1150.0
102571,51586,232,1,740.0
102572,51582,281,1,1020.0
102573,51106,241,3,1310.0
102574,51108,245,1,840.0
102575,50175,278,2,890.0
102576,51852,209,1,200.0
102577,50842,290,1,550.0
102578,51873,248,1,150.0
102579,51887,224,5,990.0
102580,50955,287,2,180.0
102581,51596,295,3,1100.0
102582,52289,244,1,560.0
102583,50340,258,1,990.0
102584,50744,266,1,380.0
102585,51495,218,3,940.0
102586,51849,280,1,420.0
102587,50015,229,1,780.0
102588,51989,275,1,450.0
102589,50208,202,1,1310.0
102590,51084,278,1,890.0
102591,52413,268,1,1390.0
102592,52208,298,1,920.0
102593,50397,239,3,790.0
102594,51958,273,1,870.0
102595,50794,241,1,1310.0
102596,50209,271,1,1000.0
102597,51157,281,4,1020.0
102598,50433,287,1,180.0
102599,51755,275,1,450.0
102600,52437,222,1,220.0
102601,50583,282,1,1210.0
102602,50432,249,4,1040.0
102603,51298,228,3,1390.0
102604,50351,216,1,1420.0
102605,50134,268,1,1390.0
102606,50639,262,1,1040.0
102607,51229,236,1,120.0
102608,50117,222,2,220.0
102609,51291,211,1,1390.0
102610,51818,285,1,170.0
102611,52197,280,3,420.0
102612,51704,242,1,120.0
102613,51848,255,1,400.0
102614,52227,273,1,870.0
102615,52196,235,1,1380.0
102616,50465,257,2,730.0
102617,50976,234,1,890.0
102618,52026,273,1,870.0
102619,51029,277,1,380.0
102620,50526,270,1,1420.0
102621,52328,204,3,1080.0
102622,50836,246,1,1000.0
102623,52484,292,3,110.0
102624,51240,211,3,1390.0
102625,51539,298,4,920.0
102626,51911,261,3,1190.0
102627,51304,235,1,1380.0
102628,50132,269,4,1490.0
102629,50393,257,1,730.0
102630,50481,211,1,1390.0
102631,52035,212,1,420.0
102632,52467,243,1,1030.0
102633,51226,219,1,1200.0
102634,50462,277,1,380.0
102635,51802,268,1,1390.0
102636,50152,278,1,890.0
102637,52270,259,1,1000.0
102638,50079,202,2,1310.0
102639,51224,208,1,1150.0
102640,51786,222,1,220.0
102641,52147,277,1,380.0
102642,52025,221,1,140.0
102643,52261,285,1,170.0
102644,51837,292,1,110.0
102645,51398,297,1,1370.0
102646,51076,229,1,780.0
102647,51648,286,1,1270.0
102648,52183,290,4,550.0
102649,50411,275,1,450.0
102650,52009,275,2,450.0
102651,51494,298,2,920.0
102652,51136,283,1,1320.0
102653,51549,237,5,1360.0
102654,50785,278,2,890.0
102655,51068,229,1,780.0
102656,51421,283,1,1320.0
102657,52010,237,1,1360.0
102658,51609,221,1,140.0
102659,52309,288,1,300.0
102660,50743,290,2,550.0
102661,52436,212,3,420.0
102662,52064,248,1,150.0
102663,52021,283,2,1320.0
102664,50662,247,2,950.0
102665,51828,294,1,840.0
102666,52150,215,1,270.0
102667,50951,267,1,1160.0
102668,50025,213,2,330.0
102669,51617,259,2,1000.0
102670,50018,273,1,870.0
102671,50570,213,1,330.0
102672,51017,280,2,420.0
102673,51356,278,2,890.0
102674,51593,272,1,650.0
102675,50831,219,1,1200.0
102676,51036,257,3,730.0
102677,51933,232,1,740.0
102678,52211,299,1,140.0
102679,51307,287,2,180.0
102680,51753,221,1,140.0
102681,50872,282,3,1210.0
102682,50835,214,1,550.0
102683,50857,280,1,420.0
102684,50970,224,1,990.0
102685,50593,249,1,1040.0
102686,50255,232,1,740.0
102687,52115,275,1,450.0
102688,50603,211,1,1390.0
102689,51066,260,4,550.0
102690,51812,268,1,1390.0
102691,51840,261,1,1190.0
102692,51810,290,1,550.0
102693,52432,205,1,350.0
102694,51258,236,1,120.0
102695,50966,297,1,1370.0
102696,51738,264,3,980.0
102697,50485,278,1,890.0
102698,50039,232,1,740.0
102699,50011,271,1,1000.0
102700,50624,274,1,800.0
102701,50409,266,1,380.0
102702,52156,210,2,1490.0
102703,52028,299,1,140.0
102704,51118,221,1,140.0
102705,52132,240,1,610.0
102706,52106,242,4,120.0
102707,50605,272,1,650.0
102708,50969,246,1,1000.0
102709,50165,282,1,1210.0
102710,50437,273,2,870.0
102711,51680,241,1,1310.0
102712,51810,294,1,840.0
102713,52451,204,2,1080.0
102714,51410,299,1,140.0
102715,51978,214,1,550.0
102716,51162,214,1,550.0
102717,50814,253,2,1230.0
102718,51830,284,1,1430.0
102719,50293,229,1,780.0
102720,51499,223,4,920.0
102721,50462,285,1,170.0
102722,52092,231,1,1200.0
102723,51107,296,2,970.0
102724,51435,271,1,1000.0
102725,50711,277,1,380.0
102726,51648,261,1,1190.0
102727,50089,223,1,920.0
102728,51664,208,3,1150.0
102729,51042,276,1,830.0
102730,51934,216,1,1420.0
102731,50422,226,3,410.0
102732,50876,229,1,780.0
102733,50338,293,1,1130.0
102734,50266,206,1,140.0
102735,51379,237,1,1360.0
102736,52408,233,1,260.0
102737,51815,295,1,1100.0
102738,52265,246,1,1000.0
102739,50321,261,1,1190.0
102740,50850,241,1,1310.0
102741,50719,218,1,940.0
102742,50992,295,1,1100.0
102743,51809,216,1,1420.0
102744,50717,251,1,520.0
102745,50985,237,1,1360.0
102746,51940,214,1,550.0
102747,50896,268,1,1390.0
102748,51177,230,1,810.0
102749,51777,260,1,550.0
102750,52335,253,1,1230.0
102751,51460,297,3,1370.0
102752,51616,236,2,120.0
102753,51173,230,1,810.0
102754,50542,264,1,980.0
102755,50635,214,1,550.0
102756,51350,223,3,920.0
102757,50698,248,3,150.0
102758,51953,228,1,1390.0
102759,52123,207,2,890.0
102760,51605,242,1,120.0
102761,50498,210,1,1490.0
102762,50722,268,2,1390.0
102763,51775,244,1,560.0
102764,51364,213,2,330.0
102765,50308,285,1,170.0
102766,50884,233,1,260.0
102767,51265,292,1,110.0
102768,50253,287,1,180.0
102769,50936,232,1,740.0
102770,51244,248,1,150.0
102771,52445,205,1,350.0
102772,51753,261,1,1190.0
102773,51738,290,2,550.0
102774,51053,290,1,550.0
102775,50494,203,1,750.0
102776,50959,224,1,990.0
102777,52022,298,1,920.0
102778,51748,234,1,890.0
102779,51178,284,1,1430.0
102780,50992,294,1,840.0
102781,52150,242,1,120.0
102782,52225,220,1,660.0
102783,50927,241,5,1310.0
102784,52280,282,1,1210.0
102785,52060,220,2,660.0
102786,51210,206,1,140.0
102787,50932,257,1,730.0
102788,52314,242,1,120.0
102789,51926,225,3,780.0
102790,51159,241,1,1310.0
102791,50757,241,1,1310.0
102792,51055,203,1,750.0
102793,50456,243,1,1030.0
102794,50259,246,3,1000.0
102795,50431,257,2,730.0
102796,51965,283,2,1320.0
102797,51974,274,1,800.0
102798,50647,251,3,520.0
102799,50447,205,1,350.0
102800,51113,286,1,1270.0
102801,50195,273,2,870.0
102802,51438,297,1,1370.0
102803,51146,215,1,270.0
102804,51140,288,1,300.0
102805,50196,294,1,840.0
102806,52084,239,1,790.0
102807,52115,270,1,1420.0
102808,50645,279,2,1110.0
102809,51035,238,2,1370.0
102810,51754,239,3,790.0
102811,50322,252,1,650.0
102812,51692,286,2,1270.0
102813,52288,203,2,750.0
102814,51017,229,1,780.0
102815,50650,293,1,1130.0
102816,51703,231,1,1200.0
102817,52213,266,1,380.0
102818,50831,299,1,140.0
102819,50189,245,1,840.0
102820,51511,273,1,870.0
102821,50092,222,1,220.0
102822,51912,283,1,1320.0
102823,52337,210,2,1490.0
102824,51581,221,2,140.0
102825,51409,217,1,170.0
102826,50175,267,1,1160.0
102827,51697,207,1,890.0
102828,50474,236,1,120.0
102829,51935,267,1,1160.0
102830,50270,277,2,380.0
102831,52045,230,1,810.0
102832,52455,287,2,180.0
102833,50694,271,2,1000.0
102834,50376,294,1,840.0
102835,51416,229,1,780.0
102836,52230,272,1,650.0
102837,52084,274,1,800.0
102838,51236,233,1,260.0
102839,51972,259,5,1000.0
102840,50134,220,2,660.0
102841,50924,293,3,1130.0
102842,50690,229,1,780.0
102843,51702,253,1,1230.0
102844,52030,285,1,170.0
102845,51873,201,1,810.0
102846,50841,234,1,890.0
102847,50988,244,1,560.0
102848,51462,296,1,970.0
102849,50839,214,3,550.0
102850,52480,237,4,1360.0
102851,51452,235,1,1380.0
102852,50748,259,3,1000.0
102853,50966,224,1,990.0
102854,51927,265,1,460.0
102855,52039,206,2,140.0
102856,52229,268,1,1390.0
102857,50145,238,3,1370.0
102858,51851,201,1,810.0
102859,50735,241,3,1310.0
102860,52454,231,5,1200.0
102861,52387,236,1,120.0
102862,52316,273,1,870.0
102863,52314,254,1,560.0
102864,50528,287,1,180.0
102865,51412,231,1,1200.0
102866,51119,229,2,780.0
102867,50430,285,1,170.0
102868,51061,203,4,750.0
102869,51417,258,2,990.0
102870,51597,290,1,550.0
102871,51898,261,1,1190.0
102872,52351,206,1,140.0
102873,51780,220,1,660.0
102874,52449,261,1,1190.0
102875,52392,246,1,1000.0
102876,50518,213,1,330.0
102877,51401,223,1,920.0
102878,50165,279,2,1110.0
102879,52073,231,2,1200.0
102880,51147,204,1,1080.0
102881,50129,275,1,450.0
102882,51658,266,2,380.0
102883,51018,216,4,1420.0
102884,50595,231,1,1200.0
102885,51333,248,1,150.0
102886,52484,243,1,1030.0
102887,50182,204,1,1080.0
102888,51612,262,1,1040.0
102889,50744,248,1,150.0
102890,51839,228,1,1390.0
102891,52091,216,1,1420.0
102892,52452,289,1,1380.0
102893,51953,277,1,380.0
102894,50605,269,3,1490.0
102895,51790,230,1,810.0
102896,51614,265,4,460.0
102897,50263,269,1,1490.0
102898,52118,214,1,550.0
102899,50661,275,1,450.0
102900,51316,234,1,890.0
102901,50822,256,1,1110.0
102902,52195,229,1,780.0
102903,52073,282,2,1210.0
102904,51347,279,2,1110.0
102905,52020,225,1,780.0
102906,52299,294,2,840.0
102907,50816,266,1,380.0
102908,50682,240,1,610.0
102909,52223,291,1,710.0
102910,51194,215,1,270.0
102911,50002,232,1,740.0
102912,50639,220,1,660.0
